UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
884,2482,0.1135,0.0248,0.1967,0.9736
885,2484,0.0411,-0.0149,0.1326,1.0225
886,2486,0.0937,-0.0255,0.2604,1.0931
887,2488,0.2482,-0.0393,0.5942,0.9716
888,2491,0.1948,0.0389,0.3318,0.9956
889,2494,0.1052,0.0111,0.2088,1.0305
890,2496,0.0177,0.0065,0.0438,1.0611
891,2499,0.0160,-0.0056,0.0643,1.0524
892,2501,0.0136,-0.0043,0.0568,1.0464
893,2503,0.1658,0.0031,0.3461,1.0308
894,2505,0.0081,-0.0065,0.0502,1.0455
895,2507,0.0123,0.0106,0.0245,1.0557
896,2509,-0.0068,-0.0010,0.0102,1.0846
897,2511,-0.0066,-0.0110,0.0297,1.0382
898,2513,0.0096,0.0048,0.0309,1.0664
899,2517,0.3433,0.0983,0.5086,0.9307
900,2519,0.1559,0.0027,0.3219,0.7759
901,2521,0.0080,-0.0329,0.1029,1.0532
902,2525,0.1690,0.0839,0.1888,0.9314
