Episode,Reward,Length,SmoothedLengthEMA
593,23.0975,113,137.7581
594,-32.6713,149,138.3202
595,-17.7523,109,136.8542
596,-17.5475,123,136.1615
597,3.2348,121,135.4034
598,-14.7006,89,133.0832
599,1.2586,134,133.1291
600,10.8326,138,133.3726
601,-4.6960,134,133.4040
602,36.5470,173,135.3838
603,-9.1141,132,135.2146
604,0.8321,132,135.0539
605,-152.8388,332,144.9012
606,-305.7371,169,146.1061
607,22.9262,180,147.8008
608,20.1079,126,146.7108
609,94.6049,1000,189.3752
610,13.9744,152,187.5065
611,-160.9046,155,185.8812
612,-5.0820,114,182.2871
613,30.4278,133,179.8227
614,1.5464,146,178.1316
615,38.5314,129,175.6750
616,54.8586,134,173.5913
617,-58.8456,279,178.8617
618,-11.4841,116,175.7186
619,-19.6705,123,173.0827
620,24.9536,147,171.7786
621,-9.9951,128,169.5896
622,15.4739,101,166.1601
623,15.0442,119,163.8021
624,78.6166,1000,205.6120
625,-19.8642,109,200.7814
626,13.8018,118,196.6424
627,10.0374,224,198.0102
628,24.8703,140,195.1097
629,13.3483,179,194.3042
630,13.8558,176,193.3890
631,-3.6186,172,192.3196
632,-12.5617,137,189.5536
633,-8.6818,108,185.4759
634,-83.0035,270,189.7021
635,-0.9105,115,185.9670
636,23.5659,135,183.4187
637,-53.2200,227,185.5977
638,5.7996,152,183.9178
639,-1.6753,178,183.6220
640,-56.2857,141,181.4909
641,27.8808,140,179.4163
642,5.0472,129,176.8955
643,87.7631,1000,218.0507
644,95.9869,1000,257.1482
645,4.3873,129,250.7408
646,47.2216,124,244.4037
647,66.4646,1000,282.1836
648,-124.4850,303,283.2244
649,87.3201,1000,319.0632
650,-109.6143,456,325.9100
651,27.9846,153,317.2645
652,23.8704,122,307.5013
653,31.3358,170,300.6262
654,93.9986,1000,335.5949
655,118.9919,1000,368.8152
656,39.4859,1000,400.3744
657,111.5808,1000,430.3557
658,35.1790,129,415.2879
659,-3.0963,136,401.3235
660,28.2634,109,386.7073
661,53.5764,103,372.5220
662,6.7274,117,359.7459
663,43.2110,142,348.8586
664,29.1958,154,339.1156
665,37.5247,138,329.0599
666,54.3292,143,319.7569
667,-12.8847,121,309.8190
668,-2.1734,145,301.5781
669,86.6519,1000,336.4992
670,47.5078,1000,369.6742
671,103.2592,1000,401.1905
672,-128.5579,159,389.0810
673,-15.0146,110,375.1269
674,-8.2223,147,363.7206
675,-25.8225,147,352.8845
676,17.3911,122,341.3403
677,25.2526,134,330.9733
678,-185.0561,257,327.2746
679,132.1443,1000,360.9109
680,21.5441,85,347.1154
681,40.4423,107,335.1096
682,2.8712,90,322.8541
683,15.6483,109,312.1614
684,29.9420,157,304.4033
685,139.5937,1000,339.1832
686,140.0294,1000,372.2240
687,34.0110,104,358.8128
688,8.2945,1000,390.8722
689,31.9724,140,378.3286
690,57.7199,125,365.6621
691,-53.7178,127,353.7290
692,11.6901,128,342.4426
693,-45.7755,141,332.3704
694,9.3355,135,322.5019
695,-177.0011,245,318.6268
696,21.1401,125,308.9455
697,29.8168,148,300.8982
698,34.0024,1000,335.8533
699,28.0386,138,325.9606
700,150.7710,1000,359.6626
701,14.8688,146,348.9795
702,91.4863,1000,381.5305
703,95.5324,1000,412.4540
704,165.4181,1000,441.8313
705,50.5768,108,425.1397
706,138.9488,1000,453.8827
707,-168.5901,269,444.6386
708,98.6473,1000,472.4067
709,-27.8868,98,453.6863
710,2.4814,105,436.2520
711,52.2268,102,419.5394
712,41.3031,138,405.4624
713,0.0076,132,391.7893
