UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
870,3699,-0.0216,-0.1167,0.3151,1.2500
871,3702,0.3630,0.2005,0.4483,1.2325
872,3704,0.0572,-0.1069,0.4547,1.2655
873,3709,0.1932,0.1292,0.2506,1.2279
874,3711,0.0616,-0.1324,0.5148,1.2694
875,3714,0.1259,-0.0272,0.4309,1.2464
876,3717,0.1060,0.0323,0.2717,1.2430
877,3719,-0.0188,-0.0390,0.1695,1.2899
878,3726,0.4436,0.1933,0.6176,1.1698
879,3730,0.3016,0.1494,0.4269,1.2254
880,3732,0.0568,-0.0868,0.4161,1.2881
881,3734,0.2149,-0.1078,0.7708,1.2551
882,3738,0.2065,0.1073,0.3247,1.2634
883,3744,0.2409,0.0669,0.4684,1.2041
884,3746,-0.0094,-0.0865,0.2824,1.2803
885,3748,-0.0901,-0.0927,0.1335,1.2821
886,3750,-0.0444,-0.0258,0.0902,1.2742
887,3753,0.2533,0.1456,0.3405,1.2530
888,3756,0.0558,0.0047,0.2298,1.2771
889,3759,0.0288,-0.0430,0.2732,1.2964
890,3762,0.1649,0.0146,0.4285,1.2774
891,3771,0.2437,0.1135,0.3798,1.1941
892,3776,0.2476,0.1374,0.3455,1.2503
893,3778,0.0115,-0.0822,0.3193,1.3195
894,3780,-0.0013,-0.1732,0.4740,1.3024
895,3782,-0.0332,-0.1043,0.2725,1.3039
896,3787,0.1714,0.0567,0.3524,1.2313
897,3790,0.0439,-0.0193,0.2543,1.2787
898,3792,-0.0256,-0.0093,0.0942,1.2696
899,3795,0.0295,0.0265,0.1285,1.2258
900,3801,0.2643,0.0380,0.5716,1.1887
901,3804,0.1820,0.0827,0.3246,1.2599
902,3809,0.0461,-0.1534,0.5235,1.2453
903,3813,0.0723,0.0342,0.2048,1.2845
904,3817,0.1462,0.0913,0.2382,1.2836
905,3823,0.2620,0.0610,0.5288,1.2669
906,3828,0.3564,-0.2366,1.3105,1.2441
907,3832,0.1701,0.0822,0.3022,1.2640
908,3835,0.0745,-0.1457,0.5679,1.2751
909,3838,0.0064,-0.0935,0.3291,1.2921
910,3841,0.1841,0.0487,0.3968,1.2599
911,3843,0.0976,0.0649,0.1967,1.3132
912,3846,0.0487,-0.0571,0.3383,1.2660
913,3848,0.0192,-0.0645,0.2961,1.2859
914,3850,-0.0200,0.0063,0.0762,1.2889
915,3853,0.0980,0.0020,0.3189,1.2682
916,3855,-0.0754,-0.0756,0.1292,1.2879
917,3860,0.4788,0.0652,0.9534,1.2613
918,3862,0.1002,0.0845,0.1609,1.2948
919,3865,0.1281,0.0569,0.2683,1.2578
920,3870,0.0976,-0.0461,0.4085,1.2104
921,3872,0.0460,0.0451,0.1300,1.2808
