Episode,Reward,Length,SmoothedLengthEMA
569,-196.3540,78,87.6256
570,-244.0516,61,86.2943
571,-103.0219,59,84.9296
572,-328.1895,92,85.2831
573,-51.5504,83,85.1690
574,-104.1316,69,84.3605
575,-178.6228,61,83.1925
576,-107.6977,67,82.3829
577,-115.2952,70,81.7637
578,-225.3913,110,83.1755
579,-450.6405,107,84.3668
580,-158.3088,119,86.0984
581,-165.5812,65,85.0435
582,-87.8855,67,84.1413
583,-272.6336,78,83.8343
584,-229.7661,117,85.4925
585,-276.6591,117,87.0679
586,-429.0115,88,87.1145
587,-1.3478,138,89.6588
588,-169.7880,70,88.6759
589,-163.0227,92,88.8421
590,-112.0258,87,88.7500
591,-101.6250,113,89.9625
592,-71.5740,107,90.8143
593,-111.3514,78,90.1736
594,-150.0909,114,91.3649
595,-309.5649,76,90.5967
596,-100.2167,88,90.4669
597,-121.1547,80,89.9435
598,-98.2249,64,88.6463
599,-251.1306,89,88.6640
600,-166.0122,126,90.5308
601,-169.1086,68,89.4043
602,-356.3066,129,91.3841
603,-132.7168,99,91.7649
604,-134.8289,89,91.6266
605,-194.7622,156,94.8453
606,-93.6587,65,93.3530
607,-432.0644,138,95.5854
608,-142.4144,96,95.6061
609,-149.0198,122,96.9258
610,-126.3824,139,99.0295
611,-13.4429,76,97.8780
612,-181.8083,81,97.0341
613,-149.6897,71,95.7324
614,-128.3186,96,95.7458
615,-64.5066,71,94.5085
616,28.5352,73,93.4331
617,-185.9319,110,94.2614
618,-45.7946,79,93.4984
619,-365.1409,88,93.2234
620,-114.5626,80,92.5623
621,-124.0471,95,92.6842
622,-104.4244,68,91.4499
623,-170.6615,87,91.2275
624,-253.5341,106,91.9661
625,-63.1340,64,90.5678
626,-116.1342,62,89.1394
627,-404.6939,106,89.9824
628,-75.6083,79,89.4333
629,-131.0168,93,89.6116
630,-181.2052,106,90.4311
631,-91.4362,95,90.6595
632,-191.5364,113,91.7765
633,-102.5309,86,91.4877
634,-150.0715,82,91.0133
635,-159.4366,71,90.0126
636,-71.8884,80,89.5120
637,-282.5806,125,91.2864
638,-239.4959,109,92.1721
639,-271.2187,123,93.7135
640,-333.1658,95,93.7778
641,-146.9058,79,93.0389
642,-186.2213,74,92.0870
643,-298.5638,124,93.6826
644,-322.5112,73,92.6485
645,-92.7821,89,92.4661
646,-103.5058,61,90.8928
647,-239.0396,90,90.8481
648,-462.9080,93,90.9557
649,-255.0283,69,89.8579
650,-279.3124,96,90.1650
651,-75.3779,81,89.7068
652,-382.7245,79,89.1714
653,-216.8117,88,89.1129
654,-57.5175,67,88.0072
655,-366.9647,71,87.1569
656,-118.1296,96,87.5990
657,-165.9303,73,86.8691
658,-132.4049,81,86.5756
659,-173.8873,88,86.6468
660,-109.3936,61,85.3645
661,-123.0947,59,84.0463
662,-84.8852,84,84.0440
663,-268.5939,106,85.1418
664,-294.3018,124,87.0847
665,-296.9944,99,87.6804
666,-62.7006,70,86.7964
667,-262.4404,101,87.5066
668,-152.3463,94,87.8313
669,-242.9645,90,87.9397
670,-83.3507,77,87.3927
671,-101.5721,113,88.6731
672,-305.1141,90,88.7394
673,-170.3766,75,88.0525
674,-143.2512,122,89.7498
675,-185.6986,86,89.5623
676,-95.5857,68,88.4842
677,-471.9637,89,88.5100
678,-130.2829,74,87.7845
679,-392.3076,80,87.3953
680,40.5560,78,86.9255
681,-68.1509,60,85.5792
682,-152.8449,59,84.2503
683,-136.3264,65,83.2878
684,-93.8920,104,84.3234
685,-77.6062,60,83.1072
686,-252.5928,130,85.4519
687,-118.2120,61,84.2293
688,-389.1343,91,84.5678
689,-144.3933,75,84.0894
690,-117.0017,59,82.8349
691,-142.2645,90,83.1932
692,-82.1833,80,83.0335
693,-155.9673,123,85.0319
694,-171.0599,121,86.8303
695,-297.7264,97,87.3387
696,-96.2910,95,87.7218
697,-92.2093,118,89.2357
698,-374.5332,89,89.2239
699,-114.2648,117,90.6127
700,-232.2906,103,91.2321
701,-94.8385,138,93.5705
702,-169.8831,76,92.6920
703,25.1945,139,95.0074
704,-22.2357,78,94.1570
705,-79.3852,69,92.8992
706,-348.4980,78,92.1542
707,-100.8541,67,90.8965
708,-87.5145,89,90.8017
709,-99.3423,70,89.7616
710,-66.8670,70,88.7735
711,32.9722,76,88.1348
712,-183.7447,96,88.5281
713,-280.4018,83,88.2517
714,-369.8487,87,88.1891
715,-156.4769,83,87.9296
716,-107.9201,75,87.2832
717,-120.9512,74,86.6190
718,-222.4217,71,85.8381
719,-125.6173,94,86.2461
720,-272.8363,109,87.3838
721,-114.6925,93,87.6646
722,-115.9948,74,86.9814
723,-126.6268,84,86.8323
724,-136.4070,76,86.2907
725,-100.9773,91,86.5262
726,-90.7189,75,85.9499
727,-384.8647,140,88.6524
728,-404.5046,105,89.4698
729,-93.0559,70,88.4963
730,-324.8059,101,89.1215
731,-379.8282,87,89.0154
732,-117.5214,98,89.4646
733,-256.5818,79,88.9414
734,-310.8678,83,88.6443
735,-76.2618,96,89.0121
736,-131.2682,91,89.1115
737,-194.6674,92,89.2559
738,-112.0781,76,88.5931
739,-141.2237,111,89.7135
740,-374.0008,112,90.8278
741,-120.8837,128,92.6864
742,-564.6242,143,95.2021
743,-174.6387,76,94.2420
744,22.8346,100,94.5299
745,-95.9333,83,93.9534
746,-94.4065,112,94.8557
747,-337.0086,103,95.2629
748,-145.4509,64,93.6998
749,-95.7511,79,92.9648
750,-119.3389,110,93.8166
751,-90.0376,69,92.5757
752,-210.6950,105,93.1969
753,-62.1424,70,92.0371
754,-59.4581,91,91.9852
755,-246.7535,63,90.5360
756,-412.6945,149,93.4592
757,-173.8630,116,94.5862
758,-309.7765,115,95.6069
759,-100.3327,72,94.4266
760,-124.0411,67,93.0552
761,-266.8780,105,93.6525
762,-150.6864,76,92.7699
763,-132.1118,130,94.6314
764,-279.0375,69,93.3498
765,-74.4595,70,92.1823
766,-213.7669,82,91.6732
767,-136.5626,95,91.8395
768,-306.0684,95,91.9976
769,-116.0811,82,91.4977
770,-286.9733,118,92.8228
771,-303.8540,108,93.5817
772,-190.0417,61,91.9526
773,-210.3648,105,92.6049
774,-209.2799,97,92.8247
775,-86.7928,81,92.2335
776,-96.2323,66,90.9218
777,-289.9012,102,91.4757
778,-43.8033,61,89.9519
779,-90.5171,78,89.3543
780,-457.0149,99,89.8366
781,-259.8232,93,89.9948
782,-520.6453,95,90.2450
783,-261.6936,115,91.4828
784,-252.7242,72,90.5086
785,-167.9122,72,89.5832
786,-140.7345,136,91.9040
787,-178.7978,72,90.9088
788,-77.5449,61,89.4134
789,-140.6228,83,89.0927
790,-82.2629,109,90.0881
791,-159.2725,119,91.5337
792,-227.5805,100,91.9570
793,-130.5513,77,91.2092
794,-105.1189,111,92.1987
795,-125.6450,95,92.3388
796,-102.7811,134,94.4218
797,-134.9017,110,95.2007
798,-174.8726,66,93.7407
799,-289.7987,92,93.6537
800,-244.8544,87,93.3210
801,-149.9483,118,94.5549
802,-149.5263,85,94.0772
803,-246.7031,116,95.1733
804,-148.0671,99,95.3647
805,-477.2842,84,94.7964
806,-415.8947,87,94.4066
807,-246.0973,75,93.4363
808,-409.3419,112,94.3645
809,-96.1860,94,94.3462
810,-268.9706,121,95.6789
811,-188.7653,70,94.3950
812,-74.4815,78,93.5752
813,-258.1166,117,94.7465
814,-84.6894,61,93.0591
815,-343.6471,93,93.0562
816,-115.0775,81,92.4534
817,-59.0018,62,90.9307
818,-125.7280,77,90.2342
819,-227.3701,91,90.2725
820,-165.2656,78,89.6588
821,-69.7518,65,88.4259
822,-148.1425,104,89.2046
823,-56.3440,65,87.9944
824,-85.3682,70,87.0947
825,-426.4094,97,87.5899
826,-158.6944,77,87.0604
827,-58.6984,70,86.2074
828,-74.5072,75,85.6470
829,-105.0887,68,84.7647
830,-288.7356,93,85.1764
831,-68.6234,99,85.8676
832,-13.9688,82,85.6742
833,-116.2570,114,87.0905
834,-122.6610,129,89.1860
835,-196.2259,72,88.3267
836,-206.7834,83,88.0604
837,-130.6895,72,87.2574
838,36.2519,70,86.3945
839,-104.6936,136,88.8748
840,-98.4254,133,91.0810
841,-178.5824,64,89.7270
842,-251.2151,111,90.7906
843,-143.9039,127,92.6011
844,-312.9143,123,94.1210
845,-128.1258,89,93.8650
846,-379.7599,97,94.0217
847,-334.0321,91,93.8706
848,-166.6124,73,92.8271
849,-63.8151,70,91.6858
850,-108.3064,98,92.0015
851,-259.7830,88,91.8014
852,-125.1686,85,91.4613
853,-122.7733,99,91.8383
854,-91.9501,76,91.0463
855,-101.7037,72,90.0940
856,-239.6280,74,89.2893
857,-178.0436,79,88.7749
858,-282.2844,96,89.1361
859,-327.7321,96,89.4793
860,-110.5712,57,87.8553
861,-342.6317,89,87.9126
862,-152.4522,98,88.4170
863,-64.1135,119,89.9461
864,-154.6556,98,90.3488
865,-124.7342,64,89.0314
866,-232.6537,68,87.9798
867,-108.6664,68,86.9808
868,-115.2748,82,86.7318
869,-114.2447,90,86.8952
870,-218.4995,98,87.4504
871,-256.6301,109,88.5279
872,-133.3465,60,87.1015
873,-89.7713,59,85.6964
874,-94.3526,92,86.0116
875,-84.9418,70,85.2110
876,-69.4257,67,84.3005
877,-90.0416,94,84.7854
878,-93.9774,83,84.6962
879,-225.9516,112,86.0614
880,-409.4231,111,87.3083
881,-108.7126,62,86.0429
882,-188.4311,113,87.3907
883,-186.0380,58,85.9212
884,-124.9638,89,86.0751
885,-76.0003,70,85.2714
886,-115.1272,76,84.8078
887,-211.6013,118,86.4674
888,-92.0557,70,85.6441
889,-126.4634,69,84.8119
890,-135.9854,72,84.1713
891,-70.6873,64,83.1627
892,-100.8326,67,82.3546
893,-375.3678,128,84.6368
894,-121.5852,64,83.6050
895,-134.0576,102,84.5247
896,-116.5971,76,84.0985
