UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
112,698,-0.0082,-0.1222,0.2492,1.0576
113,700,0.0543,-0.0598,0.2497,1.0763
114,704,0.9033,0.3210,1.1857,1.0614
115,706,0.0010,-0.1097,0.2425,1.0635
116,708,0.4702,0.1033,0.7538,1.0014
117,710,0.1306,0.0263,0.2299,1.0620
118,714,0.5744,0.0689,1.0320,1.0433
119,716,0.0536,-0.0295,0.1877,1.0731
120,718,0.1253,-0.0308,0.3342,1.0938
121,721,0.4747,0.0478,0.8751,1.0699
122,724,0.2893,0.0823,0.4348,1.0410
123,726,-0.0301,-0.2486,0.4580,1.0471
124,728,0.1864,0.1144,0.1657,1.0767
125,730,0.0228,-0.0527,0.1722,1.0570
126,733,0.3548,0.0183,0.6942,1.0620
127,735,0.1155,0.0269,0.1987,1.0712
128,737,0.1123,0.0062,0.2329,1.0314
129,739,0.0136,-0.0469,0.1428,1.0851
130,741,0.0302,-0.0407,0.1631,1.0619
131,743,0.0106,-0.0432,0.1290,1.0757
132,745,0.2820,0.0860,0.4134,1.0695
133,747,0.0576,0.0225,0.0915,1.0635
134,749,-0.0633,-0.1169,0.1273,1.0057
135,751,0.1655,0.1103,0.1309,1.0264
136,753,0.0393,0.0042,0.0911,1.0459
137,756,0.4679,0.0842,0.7885,1.0546
138,758,0.0432,-0.1085,0.3248,1.0700
139,760,0.0658,-0.0279,0.2085,1.0566
140,762,0.0115,-0.0246,0.0938,1.0710
141,765,1.0377,0.1982,1.6997,1.0374
142,767,0.0780,0.0151,0.1475,1.0859
143,771,0.6882,0.0605,1.2768,1.0654
144,773,0.1723,-0.0312,0.4285,1.0739
145,775,0.0890,0.0085,0.1824,1.0711
146,777,0.0568,-0.0625,0.2601,1.0801
147,779,0.5077,0.0847,0.8670,1.0533
148,781,0.0840,-0.0862,0.3618,1.0712
149,784,0.3104,0.0784,0.4823,0.9187
150,786,0.1044,0.0496,0.1309,1.0599
151,789,0.4000,0.0451,0.7306,1.0392
152,792,0.0253,-0.2846,0.6406,1.0375
153,794,0.1220,0.0094,0.2468,1.0843
154,796,0.3164,0.1707,0.3135,1.1037
155,798,0.1306,0.0266,0.2298,1.0872
156,801,0.2703,-0.0031,0.5687,1.0972
157,804,0.5079,-0.0042,1.0444,1.0058
158,806,0.3647,0.0962,0.5577,1.0389
159,812,0.5781,0.2388,0.6995,1.0397
160,814,0.1095,-0.1258,0.4922,1.0785
161,817,0.1418,-0.1696,0.6444,1.0876
162,820,0.2380,0.0653,0.3667,1.0581
163,822,0.3798,0.0951,0.5906,1.0577
164,824,-0.0525,-0.1901,0.2967,1.0750
165,826,0.1108,-0.0613,0.3656,1.0692
166,828,0.3428,0.0988,0.5094,1.0684
167,830,0.2080,0.0265,0.3846,1.0720
168,833,0.2833,0.0211,0.5461,1.0888
