UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
392,1855,0.2182,0.0208,0.4148,1.0055
393,1857,0.3412,0.0161,0.6704,1.0046
394,1859,0.1005,-0.1489,0.5194,1.0231
395,1861,0.3165,0.0548,0.5438,1.0116
396,1863,0.1614,-0.0061,0.3553,1.0158
397,1865,0.1553,-0.0856,0.5019,0.9987
398,1867,0.2449,0.0479,0.4142,1.0131
399,1869,0.2795,0.0205,0.5382,1.0152
400,1871,0.2083,-0.0327,0.5023,1.0085
401,1873,0.1996,0.0132,0.3921,0.9676
402,1875,0.2853,-0.0137,0.6176,0.9741
403,1877,0.1898,-0.0378,0.4752,1.0097
404,1879,0.2430,0.0087,0.4886,0.9966
405,1881,0.2586,0.0128,0.5117,0.9995
406,1883,0.2335,-0.0060,0.4993,1.0179
407,1885,0.2286,0.0387,0.3996,0.9877
408,1887,0.1632,-0.1286,0.6038,1.0015
409,1889,0.2266,0.0529,0.3673,0.9985
410,1891,0.3503,0.0100,0.7012,1.0283
411,1893,0.2548,-0.0204,0.5717,1.0606
412,1895,0.3960,0.0869,0.6386,1.0131
413,1897,0.4531,0.0961,0.7332,0.9646
414,1899,0.0843,-0.2152,0.6193,1.0113
415,1901,0.2207,-0.0212,0.5032,0.9710
416,1903,0.2295,0.0105,0.4582,1.0144
417,1905,0.3202,-0.0168,0.6927,0.9433
418,1907,0.0124,-0.1594,0.3639,1.0156
419,1909,0.2427,0.0432,0.4186,0.9841
420,1911,0.3658,0.0609,0.6297,0.9953
421,1913,0.1382,-0.0682,0.4327,0.9896
422,1915,0.2605,0.0357,0.4698,1.0150
423,1917,0.1565,-0.0877,0.5084,0.9984
424,1919,0.4535,0.0309,0.8652,1.0000
425,1921,0.2645,0.0312,0.4874,1.0392
426,1923,0.2155,0.0280,0.3948,0.9849
427,1925,0.1616,-0.0944,0.5318,0.9874
428,1927,0.2872,0.0282,0.5391,1.0572
429,1929,0.2174,0.0391,0.3768,1.0138
430,1931,0.2248,0.0248,0.4206,1.0277
431,1933,0.2972,0.0503,0.5136,0.9901
432,1935,0.3523,-0.1372,0.9990,0.9973
433,1937,0.4300,-0.0108,0.9008,0.9682
434,1939,0.1419,-0.1178,0.5391,0.9840
435,1941,0.2774,0.0667,0.4421,1.0270
436,1943,0.2590,0.0103,0.5181,1.0372
437,1945,0.1903,-0.0025,0.4067,1.0507
438,1947,0.1558,0.0105,0.3113,1.0288
439,1949,0.1866,0.0138,0.3658,1.0106
440,1951,0.2429,0.0205,0.4646,0.9858
441,1953,0.1210,-0.1130,0.4889,1.0517
442,1955,0.2574,0.0520,0.4312,1.0210
443,1957,0.1373,-0.0346,0.3633,0.9728
444,1959,0.1890,0.0283,0.3411,0.9792
445,1961,0.0676,-0.1744,0.5046,1.0223
446,1963,0.3226,0.0628,0.5399,1.0140
447,1965,0.2449,0.0849,0.3402,1.0083
448,1967,0.1660,-0.1418,0.6357,1.0023
449,1969,0.3506,0.1167,0.4878,0.9894
450,1971,0.0950,-0.1708,0.5514,0.9944
451,1973,0.2929,0.0602,0.4861,1.0344
452,1975,0.1067,-0.1239,0.4819,1.0342
453,1977,0.3374,0.0933,0.5082,1.0066
454,1979,0.2502,0.0089,0.5022,0.9713
455,1981,0.0808,-0.1377,0.4566,0.9823
456,1983,0.2458,0.0929,0.3259,1.0089
457,1985,0.2192,-0.0259,0.5113,1.0466
458,1987,0.3873,0.0287,0.7375,1.0086
459,1989,0.2618,0.0505,0.4425,1.0013
460,1991,0.1668,0.0092,0.3358,1.0303
461,1993,0.2233,-0.0334,0.5327,0.9595
462,1995,0.2360,0.0194,0.4532,0.9969
463,1997,0.2826,-0.0401,0.6645,0.9637
464,1999,0.0969,-0.1428,0.4992,0.9965
465,2001,0.2416,0.0650,0.3733,1.0047
466,2003,0.1487,-0.0825,0.4832,1.0396
467,2005,0.5116,0.3057,0.4319,1.0068
468,2007,0.5187,0.1592,0.7388,0.9931
469,2009,0.3011,-0.2315,1.0854,1.0136
470,2011,0.1610,-0.1498,0.6422,1.0242
471,2013,0.2975,0.1079,0.3986,0.9671
472,2015,0.2356,0.0340,0.4227,0.9749
473,2017,0.0303,-0.2068,0.4938,0.9846
474,2019,0.3013,0.0455,0.5324,1.0458
475,2021,0.3354,0.0826,0.5260,1.0207
476,2023,0.2208,-0.0008,0.4625,0.9730
477,2025,-0.0436,-0.2106,0.3540,1.0020
478,2027,0.1233,-0.0375,0.3411,0.9707
479,2029,0.3481,0.1574,0.4004,0.9450
480,2031,0.3457,-0.1127,0.9369,1.0033
481,2033,0.1573,-0.0365,0.4082,1.0295
