UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
348,1852,0.3499,0.0250,0.6635,0.6901
349,1857,-0.1283,-0.3255,0.4078,0.6701
350,1864,0.6870,0.3123,0.7629,0.6765
351,1868,0.3244,-0.0421,0.7479,0.7407
352,1872,0.1080,-0.2730,0.7760,0.7054
353,1879,0.5287,0.1650,0.7399,0.6288
354,1885,0.3866,-0.0572,0.9001,0.6204
355,1892,0.3460,-0.1127,0.9295,0.6117
356,1895,0.2217,-0.1216,0.7008,0.7119
357,1900,0.3572,0.0173,0.6937,0.6903
358,1907,0.9302,0.4636,0.9441,0.5448
359,1912,0.0214,-0.2911,0.6377,0.6347
360,1918,0.5885,0.1480,0.8919,0.5477
361,1924,0.2214,-0.0739,0.6043,0.6872
362,1932,0.4312,-0.0113,0.8988,0.6873
363,1939,0.4586,0.2023,0.5255,0.6442
364,1947,0.4269,-0.1261,1.1195,0.6667
365,1954,0.3072,0.0601,0.5068,0.6242
366,1961,0.2987,0.0330,0.5427,0.5688
367,1967,0.0976,-0.2081,0.6232,0.5884
368,1972,0.4841,0.0660,0.8477,0.5754
369,1979,0.4543,0.0803,0.7606,0.6331
370,1986,0.2906,0.0471,0.4993,0.6155
371,1993,0.1057,-0.0706,0.3657,0.6538
372,1999,0.0926,-0.2727,0.7422,0.5714
373,2006,0.7003,0.4006,0.6103,0.5504
374,2012,0.2578,-0.0507,0.6300,0.6544
375,2018,0.2407,-0.0550,0.6018,0.5231
376,2025,0.5643,0.2817,0.5773,0.5972
377,2031,0.3137,-0.0009,0.6408,0.5890
378,2038,0.1706,-0.0447,0.4438,0.6577
379,2045,0.1230,-0.0196,0.2986,0.6779
380,2050,0.2793,-0.1219,0.8144,0.5986
381,2057,0.4457,0.1386,0.6265,0.6225
382,2064,0.6182,0.2610,0.7283,0.6960
383,2069,0.1080,-0.1404,0.5114,0.7381
384,2075,0.3004,-0.0639,0.7438,0.7642
385,2082,0.5133,0.2055,0.6273,0.5926
386,2089,0.2787,-0.0017,0.5742,0.6711
387,2094,0.2333,-0.0750,0.6290,0.6215
388,2099,0.1494,-0.0025,0.3174,0.6791
389,2104,0.2110,0.0756,0.2853,0.7288
390,2109,0.0778,-0.0482,0.2666,0.7288
391,2115,0.5823,0.2059,0.7645,0.5835
392,2122,0.3744,0.0823,0.5968,0.6319
393,2130,0.2405,-0.1674,0.8292,0.6694
394,2136,0.3871,0.0211,0.7454,0.6615
395,2144,0.3973,0.0542,0.6986,0.6142
396,2151,0.1406,-0.0694,0.4331,0.6503
397,2158,0.2730,0.0588,0.4403,0.5948
398,2165,0.2514,-0.0457,0.6055,0.5657
399,2173,0.3686,0.0261,0.6978,0.6439
400,2180,0.1742,-0.0476,0.4569,0.6625
401,2187,0.3382,-0.0448,0.7794,0.6688
402,2193,0.5343,0.1460,0.7895,0.6472
403,2199,0.7021,0.1164,1.1842,0.6412
404,2206,0.1481,-0.1997,0.7091,0.6699
405,2213,0.4495,0.1267,0.6593,0.6881
406,2219,0.3497,-0.0005,0.7133,0.6402
407,2226,0.2633,-0.0031,0.5451,0.6129
408,2233,0.1293,-0.0123,0.2967,0.6745
409,2239,0.3374,0.0573,0.5727,0.6272
410,2246,0.1078,-0.0647,0.3583,0.6582
411,2253,0.1663,0.0442,0.2579,0.6858
412,2260,0.2183,-0.1201,0.6912,0.7250
413,2267,0.4240,0.1032,0.6554,0.6894
414,2270,0.1917,-0.1611,0.7177,0.6087
415,2274,0.3058,-0.0707,0.7646,0.5864
416,2280,0.9666,0.3607,1.2244,0.6358
417,2285,0.1084,-0.0570,0.3435,0.6345
418,2290,0.2420,-0.0141,0.5257,0.6743
419,2295,0.4572,0.0578,0.8115,0.6352
420,2301,0.5819,0.2738,0.6290,0.6472
421,2307,0.1234,-0.1037,0.4673,0.6550
422,2314,0.1971,0.0348,0.3380,0.6738
423,2319,0.0716,-0.2656,0.6868,0.6252
424,2325,0.5466,0.1051,0.8967,0.6789
425,2332,0.2455,0.0668,0.3705,0.6586
426,2338,0.1981,-0.0320,0.4739,0.6855
427,2345,0.2163,0.0158,0.4145,0.6744
428,2353,0.2611,0.0003,0.5357,0.7019
429,2360,0.2685,0.0445,0.4600,0.6020
430,2364,-0.0614,-0.3340,0.5591,0.6911
431,2370,0.6272,0.1799,0.9060,0.5717
432,2376,0.2794,0.0367,0.4990,0.6729
433,2383,0.1474,-0.0953,0.4979,0.6203
434,2390,0.2335,0.0480,0.3840,0.6510
435,2398,0.1015,-0.0681,0.3530,0.6884
436,2404,0.4207,-0.0123,0.8801,0.7094
437,2411,0.2199,0.0159,0.4204,0.6266
438,2417,0.1735,-0.2287,0.8159,0.5731
439,2424,0.5485,0.2449,0.6204,0.6557
