Episode,Reward,Length,SmoothedLengthEMA
812,128.0523,1000,692.0344
813,165.4880,1000,707.4327
814,145.6818,1000,722.0610
815,164.5590,1000,735.9580
816,119.5360,1000,749.1601
817,26.8996,219,722.6521
818,-21.5358,221,697.5695
819,117.1330,1000,712.6910
820,130.9980,1000,727.0565
821,154.6714,1000,740.7036
822,135.7361,1000,753.6684
823,121.4959,1000,765.9850
824,8.1813,257,740.5358
825,32.4338,241,715.5590
826,-2.2636,240,691.7810
827,18.3342,247,669.5420
828,-75.2116,272,649.6649
829,-26.6650,246,629.4816
830,146.8878,1000,648.0076
831,114.0465,1000,665.6072
832,-6.2391,260,645.3268
833,131.7176,1000,663.0605
834,175.3532,1000,679.9075
835,-3.8194,248,658.3121
836,-53.2459,282,639.4965
837,126.8283,1000,657.5217
838,55.3112,224,635.8456
839,146.5000,1000,654.0533
840,132.7753,1000,671.3506
841,143.4675,1000,687.7831
842,138.8535,1000,703.3939
843,96.4206,1000,718.2242
844,61.3478,1000,732.3130
845,119.6285,1000,745.6974
846,-68.6288,315,724.1625
847,159.5640,1000,737.9544
848,138.4677,1000,751.0567
849,152.2487,1000,763.5038
850,121.5079,1000,775.3286
851,139.1145,1000,786.5622
852,161.4217,1000,797.2341
853,164.3890,1000,807.3724
854,111.5593,1000,817.0038
855,163.4976,1000,826.1536
856,173.4539,1000,834.8459
857,-10.0276,294,807.8036
858,178.8034,1000,817.4134
859,150.9868,1000,826.5428
860,46.1939,207,795.5656
861,163.8909,1000,805.7873
862,40.9367,251,778.0480
863,45.7546,249,751.5956
864,165.2535,1000,764.0158
865,128.8591,1000,775.8150
866,167.4083,1000,787.0243
867,182.3710,1000,797.6730
868,104.6937,1000,807.7894
869,78.3591,1000,817.3999
870,98.8313,1000,826.5299
871,107.0551,1000,835.2034
872,159.6004,1000,843.4433
873,190.3202,394,820.9711
874,-26.8744,316,795.7225
875,126.4404,1000,805.9364
876,165.7649,1000,815.6396
877,77.0107,1000,824.8576
878,111.2377,1000,833.6147
879,163.9610,1000,841.9340
880,-41.0333,249,812.2873
881,15.1541,275,785.4229
882,-1.1439,244,758.3518
883,-18.0383,211,730.9842
884,125.4725,1000,744.4350
885,-3.3879,231,718.7632
886,-99.5545,232,694.4251
887,30.5128,265,672.9538
888,147.5556,1000,689.3061
889,17.4627,268,668.2408
890,5.3286,193,644.4788
891,13.9647,275,626.0048
892,159.8403,1000,644.7046
893,108.6785,1000,662.4694
894,-9.3407,260,642.3459
895,139.5104,1000,660.2286
896,114.2087,1000,677.2172
897,157.5694,1000,693.3563
898,141.2187,1000,708.6885
899,114.1527,1000,723.2541
900,145.9515,1000,737.0914
901,133.4723,1000,750.2368
902,123.1049,1000,762.7250
903,90.1155,1000,774.5887
904,8.3266,336,752.6593
905,20.6420,236,726.8263
906,-1.7108,377,709.3350
907,151.7135,1000,723.8683
908,104.4043,1000,737.6748
909,-20.9434,324,716.9911
910,14.0413,224,692.3415
911,102.2126,1000,707.7245
912,103.5415,1000,722.3382
913,-22.0718,414,706.9213
914,-41.6390,508,696.9753
915,125.3853,1000,712.1265
916,114.7812,1000,726.5202
917,114.8020,1000,740.1942
918,141.2462,1000,753.1845
919,107.4589,1000,765.5252
920,7.5845,1000,777.2490
921,95.3437,1000,788.3865
922,154.9106,1000,798.9672
923,141.8759,1000,809.0188
924,-44.0113,344,785.7679
925,-4.2976,296,761.2795
926,153.6939,1000,773.2155
927,-18.4071,327,750.9047
