UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
659,1794,0.3407,0.1687,0.3637,0.9880
660,1796,-0.1132,-0.1686,0.1325,1.0865
661,1798,-0.0258,-0.0441,0.0581,1.0754
662,1800,0.3403,0.2203,0.2577,0.8842
663,1802,0.2798,0.1165,0.3408,0.7091
664,1804,0.0000,-0.0696,0.1572,0.8937
665,1806,-0.0167,-0.0354,0.0578,1.0293
666,1808,0.1160,0.0750,0.1026,1.0296
667,1810,0.0614,-0.0093,0.1612,0.9926
668,1812,-0.0095,-0.0585,0.1179,0.9924
669,1815,0.2269,0.0476,0.3789,1.0163
670,1817,-0.0308,-0.0612,0.0805,0.9854
671,1819,-0.0018,-0.0101,0.0379,1.0644
672,1821,0.0801,0.0142,0.1525,1.0377
673,1825,0.5287,0.2298,0.6149,0.8587
674,1827,-0.0603,-0.0966,0.0934,1.0399
675,1829,0.0849,-0.0047,0.1993,1.0032
676,1831,0.0822,-0.0064,0.1980,1.0387
677,1833,-0.0664,-0.0978,0.0825,0.9892
678,1837,0.7047,0.2332,0.9587,0.7887
679,1840,0.2851,-0.0115,0.6111,0.8856
680,1842,0.1187,-0.0277,0.3103,0.8824
681,1844,-0.1496,-0.1750,0.0710,1.0101
682,1846,-0.0415,-0.0779,0.0933,1.0192
683,1849,0.4581,0.2739,0.3839,0.7742
684,1851,0.0821,-0.0134,0.2106,0.9717
685,1853,-0.0687,-0.1131,0.1089,1.0081
686,1855,0.0133,-0.0246,0.0958,0.9997
687,1857,0.1005,0.0799,0.0614,1.0093
688,1860,0.3789,0.1076,0.5630,1.0185
689,1862,-0.0717,-0.1302,0.1367,0.9857
690,1865,0.3962,0.1809,0.4509,1.0114
691,1867,0.0453,-0.0032,0.1176,1.0304
692,1870,0.2757,0.0368,0.4980,1.0166
693,1872,0.2489,0.1097,0.2978,0.9698
694,1874,-0.0442,-0.0989,0.1306,1.0586
695,1876,0.0334,-0.0146,0.1163,1.0115
696,1878,0.0705,0.0485,0.0644,1.0215
697,1881,0.2073,0.0714,0.2923,1.0258
698,1884,0.0746,0.0208,0.1271,0.9767
699,1886,-0.0956,-0.1905,0.2108,1.0591
700,1889,0.2767,0.0433,0.4876,1.0354
701,1891,0.1160,0.0665,0.1195,1.0232
702,1894,0.2899,0.0927,0.4140,0.9793
703,1896,0.1281,-0.0377,0.3503,0.9450
704,1898,-0.0843,-0.1349,0.1216,1.0203
705,1900,0.0114,0.0113,0.0222,1.0942
706,1903,0.6416,0.2156,0.8724,1.0181
707,1905,0.0644,-0.0403,0.2304,1.0578
708,1909,0.4161,0.1826,0.4861,0.9497
709,1911,-0.0046,-0.1363,0.2821,0.9328
710,1913,0.0367,-0.0390,0.1707,0.9652
711,1916,0.5637,0.2357,0.6748,0.9363
712,1919,0.1863,0.1069,0.1780,0.9644
713,1922,0.0845,0.0314,0.1257,0.9678
714,1924,-0.1325,-0.2025,0.1611,1.0498
715,1926,-0.0039,-0.0295,0.0700,0.9393
716,1928,0.0854,0.0508,0.0901,1.0369
717,1930,0.0123,-0.0219,0.0869,0.9220
718,1932,-0.0275,-0.0447,0.0550,1.0293
719,1934,0.0720,0.0494,0.0657,1.0273
720,1937,0.3182,-0.0716,0.8007,1.0519
721,1939,0.6113,0.2776,0.6808,0.6638
722,1941,0.1341,-0.0953,0.4793,1.0223
723,1943,0.2510,0.0976,0.3263,0.9855
724,1947,0.2670,0.0622,0.4295,1.0026
725,1949,-0.1340,-0.2370,0.2269,1.0366
726,1951,-0.0589,-0.1201,0.1422,0.9890
727,1954,0.5114,0.2191,0.6038,0.9579
728,1956,0.0715,0.0319,0.0969,0.8901
729,1960,0.7009,0.2588,0.9031,0.9452
730,1962,-0.0886,-0.1039,0.0514,1.0403
731,1964,0.1365,0.0770,0.1363,0.8638
732,1967,0.3611,0.0178,0.7071,1.0243
733,1969,-0.0227,-0.0978,0.1711,1.0530
734,1971,0.0148,-0.0149,0.0791,0.9861
735,1973,0.1186,-0.0349,0.3266,0.9727
736,1975,0.0891,0.0650,0.0684,1.0132
